type,model_only,preds,human_only,poss,second_label,words,labels,direct_en_translation,type_label
,0,0,0,ADV,0,jak,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PART,0,tož,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,PROPN,0,Kyjově,0,,
,0,0,0,VERB,0,máme,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,NUM,0,tisíc,0,,
,0,0,0,NOUN,0,pojištěnců,0,,
,0,1,0,ADP,1,u,1,,
,0,0,0,NOUN,0,nasí,0,,
,0,1,0,ADP,1,u,1,,
,0,0,0,DET,0,naší,0,,
,0,0,0,NOUN,0,pojišťovny,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADP,0,ve,0,,
,0,0,0,PROPN,0,Veselí,0,,
,0,1,0,ADP,1,přes,1,,
,0,0,0,NUM,0,šest,0,,
,0,0,0,NUM,0,tisíc,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,takže,0,,
,0,0,0,ADV,0,vlastně,0,,
,0,0,0,ADV,0,logicky,0,,
,0,0,1,ADP,1,k,1,,
,0,0,0,PRON,0,nám,0,,
,0,0,1,VERB,1,chodí,1,1,x
,0,0,0,ADV,0,šestkrát,0,,
,0,0,0,DET,0,tolik,0,,
,0,0,0,NOUN,0,lidí,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,takže,0,,
,0,0,0,SCONJ,0,dyž,0,,
,0,0,0,ADP,0,do,0,,
,0,0,0,PROPN,0,Kyjova,0,,
,0,0,1,VERB,1,dojde,1,1,n
,0,0,0,NUM,0,deset,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,1,ADP,1,k,1,,
,0,0,0,PRON,0,nám,0,,
,0,0,0,NUM,0,šedesát,0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,SCONJ,0,jaktože,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,ADV,0,tady,0,,
,0,0,0,DET,0,toli,0,,
,0,0,0,PUNCT,0,*,0,,
,0,1,0,ADP,1,o,1,,
,0,0,0,DET,0,tolik,0,,
,0,0,0,ADV,0,víc,0,,
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,PUNCT,0,?,0,,
,0,0,0,ADV,0,Ještě,0,,
,0,1,0,ADP,1,před,1,,
,0,0,0,NOUN,0,měsícem,0,,
,0,0,0,AUX,0,bych,0,,
,0,0,0,VERB,0,nevěřila,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,dají,0,,
,0,0,0,VERB,0,sníst,0,,
,1,1,0,ADV,0,napohled,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,ADJ,0,odpudivé,0,,
,0,0,0,NOUN,0,věci,0,,
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,NOUN,0,tlačenka,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,NOUN,0,pajšl,0,,
,0,0,0,CCONJ,0,nebo,0,,
,0,0,0,NOUN,0,lečo,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,První,0,,
,0,0,0,DET,0,takové,0,,
,0,0,0,NOUN,0,peníze,0,,
,0,1,0,VERB,1,zarazil,1,0,c
,0,0,0,PART,0,snad,0,,
,0,0,0,ADV,0,již,0,,
,0,0,0,NOUN,0,otec,0,,
,0,0,0,DET,0,našeho,0,,
,0,0,1,NOUN,1,hrdiny,1,1,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PROPN,0,Boleslav,0,,
,0,0,0,NUM,0,I,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,1,0,ADP,1,do,1,,
,1,1,0,NOUN,0,konce,0,,
,0,0,0,NUM,0,10,0,,
,0,0,0,NOUN,0,století,0,,
,0,1,0,ADP,1,v,1,,
,0,1,0,NOUN,1,rukou,1,1,c
,0,0,0,DET,0,našich,0,,
,0,0,0,NOUN,0,obchodníků,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADJ,0,mohovitých,0,,
,0,0,0,NOUN,0,členů,0,,
,0,0,0,NOUN,0,společnosti,0,,
,0,0,0,ADV,0,zcela,0,,
,0,0,0,VERB,0,zdomácněly,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,dyž,0,,
,0,0,0,AUX,0,bude,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,krásně,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,VERB,0,dám,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,DET,0,Nějaký,0,,
,0,0,0,ADJ,0,malý,0,,
,0,0,0,VERB,0,prosím,0,,
,0,0,0,PRON,0,vás,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,NOUN,0,člen,0,,
,0,0,0,NOUN,0,Komise,0,,
,0,0,0,PUNCT,0,.,0,,
,0,1,0,ADP,1,V,1,,
,0,1,0,NOUN,1,duchu,1,0,c
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,modlil,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,_,0,aby,0,,
,0,0,0,DET,0,toho,0,,
,0,0,0,ADJ,0,leklýho,0,,
,0,0,0,NOUN,0,chcípáka,0,,
,0,0,0,ADV,0,konečně,0,,
c,1,1,0,VERB,1,ztratili,0,1,c
,1,1,0,ADP,0,z,0,,
,0,0,0,NOUN,0,dohledu,0,,
,0,0,0,PUNCT,0,.,0,,
,0,1,0,ADP,1,Po,1,,
,0,0,0,NOUN,0,přehlídce,0,,
,0,0,0,DET,0,těch,0,,
,0,0,0,ADJ,0,nejbizarnějších,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADJ,0,nejnepravděpodobnějších,0,,
,0,0,0,NOUN,0,poloh,0,,
,0,0,0,AUX,0,jsem,0,,
,0,0,0,PRON,0,se,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,NOUN,0,Skutky,0,,
,0,0,0,NOUN,0,apoštolů,0,,
,0,0,0,VERB,0,soustředila,0,,
,0,0,0,ADV,0,jen,0,,
,0,1,0,ADP,1,s,1,,
,0,0,1,ADJ,1,nejvyšším,1,1,c
,0,0,0,NOUN,0,vypětím,0,,
,0,0,0,PUNCT,0,.,0,,
,1,1,0,ADP,0,V,0,,
,0,0,0,NOUN,0,oblasti,0,,
,0,1,0,VERB,1,působí,1,0,c
,0,0,0,ADJ,0,mnohé,0,,
,0,0,0,ADJ,0,slovenské,0,,
,0,0,0,ADJ,0,nevládní,0,,
,0,0,0,NOUN,0,organizace,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,ADJ,0,důležité,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,_,0,aby,0,,
,0,0,0,VERB,0,měly,0,,
,0,0,0,ADJ,0,potřebné,0,,
,0,0,0,NOUN,0,podmínky,0,,
,0,0,1,ADP,1,pro,1,,
,0,0,0,DET,0,svou,0,,
,0,0,0,NOUN,0,práci,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,_,0,Kdyby,0,,
,0,0,0,PRON,0,někdo,0,,
,0,0,1,VERB,1,uspořádal,1,1,c
,0,0,0,ADJ,0,atletické,0,,
,0,0,0,NOUN,0,přebory,0,,
,0,1,0,ADP,1,mezi,1,,
,1,1,0,NOUN,0,opicemi,0,,
,0,0,0,PUNCT,0,",",0,,
,0,1,0,VERB,1,sešla,1,1,c
,0,0,1,AUX,1,by,1,,
,0,1,0,PRON,1,se,1,,
,1,1,0,ADP,0,na,0,,
,0,1,0,NOUN,1,stupních,1,0,c
,0,0,0,NOUN,0,vítězů,0,,
,0,0,0,ADJ,0,různých,0,,
,0,0,0,NOUN,0,disciplín,0,,
,0,0,0,ADV,0,docela,0,,
,0,1,0,ADJ,1,pestrá,1,0,c
,0,1,0,NOUN,1,škála,1,1,c
,0,0,0,NOUN,0,druhů,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,Sháněl,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,zabíjel,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,smažil,0,,
,0,0,0,NOUN,0,kapry,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,kupoval,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,zdobil,0,,
,0,0,0,NOUN,0,stromek,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,pečlivě,0,,
,0,0,0,VERB,0,balil,0,,
,0,0,0,NOUN,0,dárky,0,,
,0,0,0,CCONJ,0,a,0,,
,0,1,0,ADP,1,k,1,,
,0,0,0,NOUN,0,večeři,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,převlékal,0,,
,1,1,0,ADP,0,do,0,,
,0,0,0,ADJ,0,slavnostního,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Blízkost,0,,
,0,0,0,NOUN,0,vody,0,,
,0,0,0,VERB,0,vyhledává,0,,
,0,0,0,ADV,0,záměrně,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,ADJ,0,vynikající,0,,
,0,0,0,NOUN,0,plavec,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADP,0,ve,0,,
,0,0,0,NOUN,0,vodě,0,,
,0,0,0,VERB,0,nehledá,0,,
,0,0,0,ADV,0,jen,0,,
,0,0,0,NOUN,0,potravu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,CCONJ,0,i,0,,
,0,0,0,NOUN,0,záchranu,0,,
,0,1,0,ADP,1,před,1,,
,0,0,0,NOUN,0,predátory,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,PART,0,tož,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,PART,0,no,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,ADV,0,sem,0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,PRON,0,já,0,,
,0,0,0,ADV,0,sem,0,,
,0,0,0,DET,0,tento,0,,
,0,0,0,NOUN,0,týden,0,,
,0,0,0,VERB,0,neměla,0,,
,0,0,0,NOUN,0,čas,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,já,0,,
,0,0,0,ADV,0,sem,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,VERB,0,myslela,0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,AUX,0,bude,0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,DET,0,to,0,,
,1,1,0,VERB,0,přešiju,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Zásoby,0,,
,0,0,0,NOUN,0,masa,0,,
,0,0,0,VERB,0,odhaduji,0,,
,0,0,0,ADV,0,tak,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,NOUN,0,rok,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,DET,0,Každý,0,,
,0,0,0,NOUN,0,druh,0,,
,0,0,0,CCONJ,0,totiž,0,,
,0,0,1,VERB,1,trénuje,1,1,n
,0,0,0,ADV,0,jen,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,co,0,,
,0,0,0,ADP,0,ve,0,,
,0,0,0,DET,0,svém,0,,
,0,0,0,NOUN,0,prostředí,0,,
,0,0,0,ADV,0,nutně,0,,
,0,0,0,VERB,0,potřebuje,0,,
,0,1,0,ADP,1,k,1,,
,0,0,0,NOUN,0,přežití,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,Ostatně,0,,
,0,0,0,PRON,0,co,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,NOUN,0,stravy,0,,
,0,0,0,VERB,0,týká,0,,
,0,0,0,PUNCT,0,-,0,,
,0,0,0,AUX,0,jsem,0,,
,0,0,0,ADJ,0,překvapená,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,jak,0,,
,0,0,0,ADV,0,rychle,0,,
,0,0,0,AUX,0,jsem,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,VERB,0,zvykla,0,,
,0,1,0,ADP,1,na,1,,
,0,0,1,NOUN,1,kuchyni,1,0,c
,0,0,0,NOUN,0,paní,0,,
,0,0,0,PROPN,0,Tiché,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,1,ADP,1,O,1,,
,0,0,0,DET,0,tom,0,,
,0,0,0,VERB,0,uslyšíme,0,,
,0,0,0,ADV,0,více,0,,
,0,0,0,ADV,0,později,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PART,0,jo,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,přesně,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,ADV,0,Určitě,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,Jak,0,,
,0,1,0,ADP,1,před,1,,
,0,0,0,NOUN,0,chvílí,0,,
,0,0,0,VERB,0,řekl,0,,
,0,0,0,NOUN,0,pan,0,,
,0,0,0,NOUN,0,kolega,0,,
,0,0,0,NOUN,0,poslanec,0,,
,0,0,0,PROPN,0,Goerens,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,jenž,0,,
,0,0,0,AUX,0,byl,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,ADJ,0,laskav,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,1,VERB,1,obrátil,1,1,x
,0,0,0,PRON,0,se,0,,
,0,1,0,ADP,1,při,1,,
,0,0,0,DET,0,této,0,,
,0,0,0,NOUN,0,příležitosti,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,PRON,0,mne,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,NOUN,0,lidé,0,,
,0,0,0,VERB,0,mohou,0,,
,0,1,0,VERB,1,mít,1,1,c
,0,0,0,NOUN,0,právo,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,DET,0,to,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,_,0,aby,0,,
,0,0,0,VERB,0,nemuseli,0,,
,0,0,0,VERB,0,žít,0,,
,0,1,0,ADP,1,podle,1,,
,0,0,0,NOUN,0,práva,0,,
,0,0,0,NOUN,0,šaría,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,VERB,0,Neboj,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,AUX,0,bude,0,,
,0,1,0,ADP,1,v,1,,
c,1,1,0,NOUN,1,pohodě,0,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,ujistil,0,,
,0,0,0,NOUN,0,syna,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,Řekla,0,,
,0,0,0,AUX,0,jsem,0,,
,0,0,0,PRON,0,mu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,1,ADP,1,o,1,,
,0,0,0,DET,0,tom,0,,
,0,0,0,AUX,0,budu,0,,
,0,0,0,VERB,0,přemýšlet,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,ADP,0,vzhledem,0,,
,0,1,0,ADP,1,k,1,,
,0,0,0,DET,0,naší,0,,
,0,0,0,ADJ,0,finanční,0,,
,0,0,0,NOUN,0,situaci,0,,
,0,0,0,AUX,0,je,0,,
,0,1,0,ADJ,1,jasné,1,1,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,1,0,NOUN,1,muflony,1,1,n
,0,0,0,CCONJ,0,a,0,,
,0,0,0,DET,0,jejich,0,,
,0,0,0,NOUN,0,peníze,0,,
,0,0,0,AUX,0,budeme,0,,
,0,0,0,VERB,0,potřebovat,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,DET,0,Jejich,0,,
,0,0,0,NOUN,0,pohyb,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,kdy,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADJ,0,mohutným,0,,
,0,0,0,NOUN,0,zhoupnutím,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,švihem,0,,
,0,0,0,NOUN,0,paže,0,,
,0,0,0,VERB,0,přemísťují,0,,
,0,0,0,ADP,0,z,0,,
,0,0,0,NUM,0,jedné,0,,
,0,0,0,NOUN,0,větve,0,,
,1,1,0,ADP,0,na,0,,
,0,0,0,ADJ,0,druhou,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,se,0,,
,1,1,0,ADV,0,odborně,0,,
,0,0,0,VERB,0,jmenuje,0,,
,0,0,0,NOUN,0,brachiace,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,gibboni,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,PRON,0,něm,0,,
,0,0,0,VERB,0,překonávají,0,,
,0,0,0,NUM,0,nejeden,0,,
,0,0,0,ADJ,0,atletický,0,,
,0,0,0,NOUN,0,rekord,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Otec,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,vrátil,0,,
,0,0,0,ADJ,0,zasmušilý,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,DET,0,Moji,0,,
,0,0,0,NOUN,0,námitku,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,DET,0,jejího,0,,
,0,0,0,NOUN,0,dědečka,0,,
,0,0,0,VERB,0,zastřelili,0,,
,0,0,0,PROPN,0,Japonci,0,,
,0,0,0,ADP,0,na,0,,
,0,0,0,PROPN,0,Filipínách,0,,
,0,0,0,PUNCT,0,",",0,,
,0,1,0,VERB,1,přešla,1,0,c
,0,0,0,NOUN,0,mávnutím,0,,
,0,0,0,NOUN,0,ruky,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,můžeme,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,VERB,0,představovat,0,,
,0,0,0,ADJ,0,různé,0,,
,0,0,0,NOUN,0,druhy,0,,
,0,0,0,ADJ,0,orientálního,0,,
,0,0,0,NOUN,0,zboží,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,jichž,0,,
,0,0,0,AUX,0,bylo,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,ADJ,0,pobaltských,0,,
,0,0,1,NOUN,1,trzích,1,0,c
,0,0,0,ADV,0,dost,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,dost,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,Dnes,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,NOUN,0,noci,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,ADJ,0,umělé,0,,
,0,0,0,NOUN,0,líhni,0,,
,1,1,0,VERB,0,narodila,0,,
,0,0,0,ADJ,0,další,0,,
,0,0,1,NOUN,1,várka,1,1,n
,0,0,0,NOUN,0,housat,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADP,0,Bez,0,,
,0,0,0,NOUN,0,udice,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PART,0,jen,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,NOUN,0,rukama,0,,
,0,0,0,PUNCT,0,!,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,VERB,0,Přísahám,0,,
,0,0,0,PRON,0,ti,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,PRON,0,se,0,,
,0,1,0,ADP,1,za,1,,
,0,0,0,NOUN,0,chvíli,0,,
,0,0,0,VERB,0,vzpamatuje,0,,
,0,0,0,PUNCT,0,!,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,řekl,0,,
,1,1,0,ADP,0,s,0,,
,0,0,0,ADJ,0,maximální,0,,
,0,0,0,ADJ,0,možnou,0,,
,0,0,0,NOUN,0,přesvědčivostí,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,AUX,0,Není,0,,
,0,0,0,ADJ,0,mrtvej,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,PART,0,ne,0,,
,0,0,0,PUNCT,0,?,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,tázalo,0,,
,0,0,0,PRON,0,se,0,,
,0,1,0,ADP,1,s,1,,
,0,0,0,NOUN,0,úzkostí,0,,
,0,0,1,ADP,1,v,1,,
,0,0,0,NOUN,0,hlase,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,prtože,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,AUX,0,bylo,0,,
,0,0,0,PUNCT,0,",",0,,
,0,1,0,ADP,1,od,1,,
,0,0,0,NUM,0,jedné,0,,
,0,0,0,NOUN,0,hodiny,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,AUX,0,byl,0,,
,0,0,0,NOUN,0,jarmak,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,DET,0,té,0,,
,0,0,0,ADJ,0,nádražní,0,,
,0,0,0,NOUN,0,ulici,0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,PRON,0,my,0,,
,0,0,0,AUX,0,sme,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,ADV,0,nikdy,0,,
,0,0,0,AUX,0,nebyli,0,,
,0,0,0,CCONJ,0,ani,0,,
,1,1,0,ADP,0,s,0,,
,0,0,0,NOUN,0,taťkou,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,PRON,0,já,0,,
,0,0,0,VERB,0,nevím,0,,
,0,0,0,ADV,0,jak,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,VERB,0,vypadá,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,1,0,ADP,1,od,1,,
,0,0,0,NUM,0,jedné,0,,
,0,0,0,NOUN,0,hodiny,0,,
,0,0,0,NOUN,0,jarmak,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,teďka,0,,
,0,0,0,VERB,0,nevím,0,,
,0,0,0,PRON,0,jesi,0,,
,0,0,0,PART,0,eee,0,,
,0,1,0,ADP,1,od,1,,
,0,0,0,NOUN,0,odpoledne,0,,
,0,0,0,ADV,0,prostě,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,NOUN,0,výstava,0,,
,0,0,0,NOUN,0,veteránů,0,,
,0,0,0,NOUN,0,aut,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,X,0,eee,0,,
,0,0,1,NOUN,1,kol,1,0,c
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,veteráni,0,,
,0,0,0,NOUN,0,cyk,0,,
,0,0,0,PUNCT,0,*,0,,
,0,0,0,NOUN,0,cyklisti,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,DET,0,ňákou,0,,
,0,0,0,NOUN,0,jízdu,0,,
,0,0,0,ADP,0,na,0,,
,0,0,0,DET,0,tom,0,,
,0,0,0,ADJ,0,lázeňském,0,,
,0,0,0,NOUN,0,náměstí,0,,
,0,0,0,ADP,0,u,0,,
,0,0,0,ADJ,0,Jurkovičového,0,,
,0,0,0,NOUN,0,domu,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,ADV,0,sem,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,ADV,0,právě,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,VERB,0,naplánovala,0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,ADV,0,pěkně,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PROPN,0,Oskar,0,,
,0,0,0,CCONJ,0,sice,0,,
,0,0,0,ADV,0,zrovna,0,,
,0,0,1,VERB,1,chodil,1,0,c
,1,1,0,ADP,0,s,0,,
,0,0,0,ADJ,0,jistou,0,,
,0,0,0,ADJ,0,mladou,0,,
,0,0,0,NOUN,0,dívkou,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,DET,0,tu,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,ADV,0,často,0,,
,0,0,0,VERB,0,přesvědčoval,0,,
,0,0,0,ADP,0,o,0,,
,0,0,0,DET,0,své,0,,
,0,0,0,NOUN,0,potřebě,0,,
,0,0,0,NOUN,0,samoty,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,nezávislosti,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,PRON,0,ji,0,,
,1,1,0,ADP,0,po,0,,
,1,1,0,NOUN,0,pravdě,0,,
,1,1,0,ADJ,0,řečeno,0,,
,0,0,0,PART,0,vůbec,0,,
,0,0,1,VERB,1,nenapadlo,1,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,_,0,aby,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,PROPN,0,Vánoce,0,,
,0,0,0,VERB,0,zůstala,0,,
,1,1,0,ADP,0,s,0,,
,0,0,0,PRON,0,ním,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,odjela,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,NUM,0,čtrnáct,0,,
,0,0,0,NOUN,0,dní,0,,
,0,0,0,ADP,0,k,0,,
,0,0,0,NOUN,0,rodičům,0,,
,0,0,1,ADP,1,na,1,,
,0,0,0,PROPN,0,Moravu,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,_,0,Kdyby,0,,
,0,0,0,VERB,0,mohl,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,nejradši,0,,
,0,0,0,AUX,0,by,0,,
,0,0,0,PRON,0,se,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,ADJ,0,celý,0,,
,0,0,0,DET,0,ty,0,,
,0,0,1,ADJ,1,slavný,1,,
,0,0,0,PROPN,0,Vánoce,0,,
,0,1,0,VERB,1,vykašlal,1,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,říkal,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,PROPN,0,Oskar,0,,
,0,0,0,PUNCT,0,-,0,,
,0,0,0,CCONJ,0,jenže,0,,
,0,0,0,VERB,0,nemohl,0,,
